"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","FID"
"11","2000-09-30","2001-10-01",0.760326974089802,0.674326755841557,"0.2-0.6-0.8-1.6-0.4-1.5-0.1-4.1-5.5-150",14.5641220097813,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-DD-NatRes-MEZZ-VC-VC","95325-950985-956109-95687-95116-951632-95600-951442-95007-951773"
"12","1995-09-30","1996-09-30",1.26770969367138,1.2828204874096,"0.6-3.7-0.9-1-0.3-0.6-0.5-0.5-0.6-0.7",5.89311231599054,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-BO-VC-VC-VC-VC","951260-951443-951442-951972-951468-95693-951895-957293-95445-9513613"
"13","1999-12-31","2000-12-31",1.31442891905661,1.19627528578481,"0.4-0.9-0.9-2.1-0.2-0.5-0.1-1-16.5-20.6",12.3027707506093,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-NatRes-VC-BO-RE-NatRes-RE-BO-BO","954685-956269-951472-95393-950926-954574-95600-951920-951985-951985"
"14","2010-09-30","2011-10-01",1.21625882399083,1.1326635058637,"1.4-1.2-1.7-1.7-0.2-0.8-0.2-1.4-0.6-17.2",8.71427691592853,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-RE-RE-FOF-VC-VC","9514001-9511446-9514370-9509956-954674-955318-951060-953332-951683-951727"
"15","2014-03-31","2015-04-01",1.1508682254191,1.13177101951499,"0.8-7.1-3-1.3-0.2-1.1-0.1-3.2-0.5-0.7",9.76452100803391,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-RE-raus-RE-VC-FOF","9520441-9543199-9530198-9516749-9511244-9514370-9512072-9514136-953901-954450"
"16","2003-06-30","2004-06-30",2.24130104027493,1.13433624097467,"0.7-31-1.4-4.9-0.4-0.9-1.8-3.5-0.7-268",14.5262323955407,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-NatRes-DD-SEC-VC-BO","95153-95789-951928-95834-951779-951473-951415-951006-951969-95767"
"17","2007-09-30","2008-09-30",1.10903477392698,1.01454283498886,"0.2-2.8-1.4-2-0.3-0.7-1.1-8-1.4-5.3",9.40825527372454,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-SEC-VC-BO-FOF-DD-NatRes-VC-VC","958338-956267-955193-952066-9430-952137-951246-952017-951737-951172"
"18","2001-09-30","2002-10-01",0.921827401011352,1.10950741219717,"4.3-1-1-2.3-0.3-0.5-0.1-1.8-6.8-124.5",13.8202442165035,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-NatRes-RE-MEZZ-VC-BO","951183-951227-951456-95761-951832-956128-954574-951315-95007-95624"
"19","2011-09-30","2012-09-30",0.946537414625557,1.16403662114455,"1.4-3.7-18.9-2.5-0.2-1.8-0.5-5.9-1.6-5.1",12.264825987995,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-RE-VC-BO-RE-RE-DD-VC-VC","9515855-9519801-958661-956926-955802-957630-953350-953673-953430-951853"
"20","2007-06-30","2008-06-30",1.43593649051483,1.34053048037125,"1-13.1-3-2.9-0.3-1.4-0.3-2.1-2.2-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-FOF-RE-FOF-VC-VC","958011-957257-953599-957729-95013-95787-956901-956283-95170-951237"
"21","2013-12-31","2015-01-01",1.15655035202243,1.21994202776884,"1.2-1.3-0.7-1-0.3-4-0.3-2-1.2-1.5",5.87653458043401,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-SEC-VC-BO-RE-RE-Infrastructure-VC-VC","9524202-9518711-9529935-9511918-9510240-959668-958433-957034-953343-952398"
"22","2014-03-31","2015-04-01",1.06623590740529,1.05033874377613,"0.5-18.8-1.2-1.7-0.2-0.6-0.2-1.4-0.6-0.3",10.1209259715993,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-Infrastructure-VC-BO-FOF-RE-FOF-VC-NatRes","9522659-9537628-9516419-9521266-9512247-958782-9514138-9511427-954412-954148"
"23","2007-03-31","2008-03-31",1.1217108300957,1.24028067376677,"0.5-5-1.3-2.9-0.2-1.7-0.3-2.1-8.5-3.3",11.0496250389743,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-FOF-VC-BO-FOF-FOF-MEZZ-VC-BO","955765-957925-953454-952808-951902-95787-95787-951314-94980-95719"
"24","2008-12-31","2010-01-01",1.12085889708989,1.07506949833371,"0.8-0.9-1.5-2.9-0.1-1-0.6-2.7-1.5-3",7.10941979861922,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-MEZZ-DD-FOF-VC-VC","9510009-958187-956339-955189-952019-800-9519433-95787-95473-95246"
"25","2012-03-31","2013-04-01",1.23622690446219,1.20040618878586,"0.3-2.8-33.3-2.2-0.2-0.9-0-1.4-0.7-362.8",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-RE-VC-BO-RE-RE-FOF-VC-VC","9515945-9519655-958661-9511740-957132-9511207-957691-956828-954099-951446"
"26","2000-09-30","2001-10-01",0.775095097643118,0.806973357108204,"0.6-0.8-0.9-1.1-0.2-0.6-0.4-1.7-5.2-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-NatRes-MEZZ-DD-VC-BO","950960-951930-95732-95570-9383-95133-951442-956897-951596-955144"
"27","2003-03-31","2004-03-31",1.24234264710945,1.23373409419044,"0.3-58.6-2.3-4.2-0.5-0.9-0.1-4.1-1.7-5.1",14.2146497028479,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-DD-RE-MEZZ-VC-VC","95232-95787-95695-95122-95435-951244-955133-950940-950975-94994"
"28","1998-12-31","2000-01-01",1.32785620693761,1.4771698974186,"11.4-0.7-1-1.2-0.3-1-0.2-83.8-0.7-1.8",11.1589151892221,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-MEZZ-MEZZ-MEZZ-BO-VC","95562-951243-95466-951238-951260-95330-95330-951795-955609-95445"
"29","1999-09-30","2000-09-30",1.16666400357104,1.04233563380501,"0.3-4.1-0.7-1.2-0.2-1.3-0.2-4.1-36.4-5.3",13.3084589370156,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-SEC-FOF-MEZZ-VC-VC","95342-951900-951244-951560-951707-951003-951999-951442-951254-9513613"
"30","1999-09-30","2000-09-30",1.09017217275873,0.970604906220293,"0.2-1.3-0.8-0.7-0.2-1.1-0.3-0.7-4.2-7.4",9.15358103815707,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-NatRes-VC-BO-DD-SEC-NatRes-VC-VC","954627-951992-951472-951647-95434-956897-951003-95600-9513613-951634"
"31","2005-03-31","2006-04-01",NA,NA,"0.3-NA-1.1-3.7-0.4-0.5-0.1-1.5-1-2.6",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-DD-RE-DD-VC-VC","954339-9510944-953673-952793-951667-951416-951926-951247-951576-951852"
"32","1998-12-31","2000-01-01",0.974724881759856,1.04164519358867,"1-3.1-1.5-2.4-0.5-1.5-0.4-83.8-1.4-1.8",9.7799308865068,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-SEC-MEZZ-MEZZ-VC-BO","95163-951456-951443-95393-95116-951003-951442-951795-95445-95148"
"33","2000-06-30","2001-07-01",0.843336228685193,0.831600435521746,"0.6-1.3-1.1-1.4-0.3-1.5-0.1-4.1-1.1-1.3",6.88565672806924,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-DD-NatRes-MEZZ-VC-VC","950960-954112-951623-951644-95748-951632-95133-951442-951635-952024"
"34","2004-12-31","2006-01-01",1.08264603651447,1.12765043178071,"0.3-16.4-1.5-5.7-1.3-3.8-0.2-3.8-0-2.6",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-MEZZ-MEZZ-MEZZ-VC-VC","952781-953458-951951-951496-9384-951227-951797-95732-94972-951852"
"35","2008-03-31","2009-04-01",1.02625082472583,0.884062371965181,"0.4-1.7-0.9-2.4-0.3-2.5-0.3-208.1-0.8-4.8",12.8817627791017,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-MEZZ-VC-BO-MEZZ-SEC-DD-VC-VC","9510351-955188-957051-953367-95164-951624-952251-951246-952170-95393"
"36","1998-06-30","1999-07-01",NA,NA,"0-1.3-NA-1.6-0.1-1.1-0.2-0.7-9.8-0.8",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-SEC-DD-BO-VC-VC","95842-950940-95732-95570-95718-951003-956897-951973-9513613-952024"
"37","2011-09-30","2012-09-30",1.0422629336482,1.08567464226907,"0.5-2-0.9-3.5-0.3-0.6-0.1-2.2-1.7-3.4",9.30466240940761,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-raus-VC-BO-RE-FOF-SEC-VC-VC","9518702-9515463-9511915-9509898-9510862-9511443-956340-95366-950865-952359"
"38","2004-09-30","2005-10-01",NA,NA,"0.6-NA-2.4-7.4-0.4-3.8-0.2-2.6-0.8-3.6",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-DD-MEZZ-MEZZ-VC-VC","953372-953236-951314-952818-952816-951992-951797-95732-95090-950975"
"39","2014-12-31","2016-01-01",1.03140298518039,1.03641065634984,"0.3-2.5-0.8-0.5-0.2-1.3-0-1.4-0.4-0.9",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-raus-RE-VC-BO-DD-RE-FOF-VC-BO","9516885-9538954-9521384-9521991-9516399-9510594-9513914-958942-958554-952150"
"40","2000-12-31","2002-01-01",0.844619244991749,0.898729998807074,"0.3-3.7-1.6-3.9-0.2-1-0.1-4.1-0.8-7.3",11.8773136849644,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-MEZZ-NatRes-MEZZ-VC-VC","9360-951950-951901-950883-951804-951315-95600-951442-950974-951100"
"41","2012-03-31","2013-04-01",0.999590948701104,0.989393484281102,"0.6-0.9-1.8-2.5-0.3-0.6-0.1-1.5-0.5-1.8",7.82404601085629,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-FOF-RE-MEZZ-VC-VC","9521698-9518819-9515740-9510156-9510862-958037-957370-956586-955178-95836"
"42","1995-06-30","1996-06-30",1.14872999690488,1.08186223063183,"1.6-0.7-0.8-1.5-0.2-0.6-0.5-1.7-0.8-1.3",5.28483401621075,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-BO-BO-BO-VC-VC","951260-951920-956897-951101-95624-955609-95767-951973-951773-951634"
"43","2012-03-31","2013-04-01",1.07824284360661,1.09809900030816,"0.5-8-0.9-1.4-0.6-0.8-0.1-1-1.1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-SEC-VC-BO-FOF-SEC-FOF-VC-BO","9515986-9527673-9516298-9510860-957131-9511353-954700-953952-952248-95665"
"44","2007-06-30","2008-06-30",1.08354973429378,1.09487375237858,"0.3-0.6-1.4-1.8-0.2-1.4-0.2-2.1-0-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-DD-VC-BO-SEC-RE-FOF-VC-VC","955449-956139-957772-954344-95004-95467-954568-956283-950951-951237"
"45","2014-03-31","2015-04-01",0.87197701348981,1.05267117656047,"4.6-1.9-1-1.4-0.3-0.7-0.1-1.3-0.5-0.6",7.8339523363408,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-RE-FOF-MEZZ-VC-BO","9532041-9513762-9518232-9520640-958372-9513633-9510499-958026-957726-952506"
"46","1997-12-31","1999-01-01",2.08886788243858,1.23643322040046,"0.3-0.9-1-2.4-0.4-0.2-0.2-0.9-1.4-2.6",7.71731281138649,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-SEC-VC-BO-NatRes-BO-BO-BO-BO","9383-956269-951003-951336-951469-95600-94998-95629-951985-951973"
"47","2000-06-30","2001-07-01",0.933563585791944,0.948929418372836,"0.1-1.1-0.8-0.3-0.2-0.6-0.3-3.3-1.1-142.9",13.4006257021771,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-NatRes-MEZZ-MEZZ-VC-VC","951402-95387-956109-9398-951702-95133-95330-95330-951635-951773"
"48","2003-06-30","2004-06-30",1.20036447269587,1.07230480590911,"0.8-6.4-3.7-10.8-0.4-0.4-0.4-3.5-2.5-0.3",11.8892191957781,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-DD-VC-BO-NatRes-SEC-SEC-VC-NatRes","954154-951130-95752-953675-951980-95602-951034-951006-951172-956127"
"49","1996-09-30","1997-10-01",1.14074141171346,1.21073464469688,"0.7-2.2-0.6-1.3-0.4-13.4-0.2-0.5-1.7-1.4",8.59955321204493,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-BO-BO-VC-VC-BO","951974-951315-951920-95501-952014-95767-951973-957293-951634-951837"
"50","2013-06-30","2014-07-01",1.04312566392577,1.15923620435019,"1.4-5.3-1-2.7-0.3-1.6-0.1-3.2-0-168.7",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-Infrastructure-VC-BO-RE-raus-RE-VC-VC","9524202-9511100-9518965-9515996-9513869-958166-9510551-958487-953246-95122"
"51","2007-03-31","2008-03-31",NA,NA,"0.6-4-1.1-5.4-NA-0.7-0.1-2.4-2.2-0",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-raus-VC-BO-SEC-raus-RE-VC-VC","955356-956052-953477-954898-953646-951038-951204-956901-95171-950974"
"52","2004-03-31","2005-04-01",1.9566140917138,1.26460799930957,"0.4-2.2-1.7-5.6-0.1-0.9-0.1-5.9-0.9-12.4",13.0666829818681,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-DD-VC-BO-MEZZ-DD-NatRes-VC-BO","95561-952798-952030-951497-95104-951456-95387-951472-9398-951658"
"53","2001-03-31","2002-04-01",NA,NA,"0.5-0.9-0.6-1.5-0.3-1-NA-4-0.9-2",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-DD-VC-BO-DD-RE-MEZZ-VC-VC","95400-95752-951244-951350-95748-951243-951903-95330-951579-951787"
"54","1995-03-31","1996-03-31",1.23873657158265,1.34428586699286,"0.3-1.2-1-2.2-0.3-0.5-0.3-5.8-1-0.3",8.23767523257429,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-MEZZ-VC-VC-MEZZ-BO-VC","95821-954574-956897-95501-951795-951753-951408-95310-95767-957293"
"55","2003-09-30","2004-09-30",NA,NA,"0.7-9.1-NA-5.7-0.4-1-0.3-4.9-2.3-0",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-RE-FOF-SEC-VC-BO","951910-951905-954450-952796-95325-956109-95579-951034-95196-952014"
"56","2000-03-31","2001-04-01",0.969856684792878,0.60033759285229,"0.7-0.7-2.7-0.9-0.2-0.8-0.2-1-0-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-MEZZ-MEZZ-RE-VC-VC","950960-955133-951456-95570-951676-951315-951443-951920-95501-951408"
"57","2006-12-31","2008-01-01",1.14228619461438,1.15303101301525,"0.2-0.5-2-1.4-0.3-0.7-1.4-13.8-1.4-6.3",10.0310149572429,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-FOF-RE-DD-VC-VC","955824-953482-953414-952814-95747-951301-951930-951245-952027-950887"
"58","1995-12-31","1996-12-31",1.29243485907001,1.30782335858596,"0.9-1-1.5-2.9-0.5-0.6-0.2-3.8-0.8-0.6",6.457917319331,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-VC-VC-BO-VC-BO-BO","95230-951442-95330-951635-951100-952024-95624-951272-95657-94998"
"59","2008-09-30","2009-10-01",1.04399214394179,0.785781561241104,"0.6-0.9-3.9-1.5-0.3-1.4-0.1-1.6-3-4.2",9.22935837781194,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-DD-RE-FOF-VC-BO","958334-956370-958487-955328-952514-953673-951060-950844-95503-951995"
"60","2000-09-30","2001-10-01",0.967645860111778,0.894271888039291,"0.5-3-0.9-0.8-0.3-0.9-0.2-4.1-0-75.8",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-MEZZ-DD-MEZZ-VC-BO","950912-951593-956900-95522-95803-951315-956897-951442-951972-951468"
"61","2004-03-31","2005-04-01",0.981154451523814,1.00645981600122,"1.2-12.9-0.8-6-0.5-4.7-0.5-2.7-0.6-4.1",10.6033731290263,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-RE-DD-RE-VC-BO","953848-95789-95042-95001-9384-952061-951243-951923-951560-951407"
"62","2004-12-31","2006-01-01",1.38367900994714,1.54789202502108,"0.8-3.8-2-4.5-0.4-1.1-0.2-7.2-2.6-1.2",9.48832204733875,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-MEZZ-VC-BO-MEZZ-Infrastructure-DD-VC-VC","953445-951361-95695-952791-951413-951797-94967-951243-95196-95090"
"63","2003-06-30","2004-06-30",1.28890029707336,1.29490057236793,"0.3-4.3-1.3-7.1-0.3-8.8-0-1.4-2.3-1.2",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-DD-DD-DD-VC-BO","95343-951149-951313-951497-9359-951415-951844-951247-950874-951803"
"64","2007-12-31","2008-12-31",0.899506793786724,0.801745167770089,"0.2-0.9-1.6-2.4-0.3-3.1-0.3-28.4-3.1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-raus-FOF-VC-BO-MEZZ-RE-RE-VC-DD","955735-9510329-955875-954185-95651-95695-954568-951930-952770-951415"
"65","2008-06-30","2009-07-01",0.766061390377232,0.850413780816225,"5.1-1.7-1-2.1-0.3-0.8-0.1-1.5-2.2-2.1",8.56736739735783,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-FOF-VC-BO-FOF-FOF-FOF-VC-MEZZ","9510725-955322-954835-955216-954058-953695-952252-950844-952021-951797"
"66","1997-06-30","1998-07-01",2.03151892622457,1.27657215997256,"0.2-0.9-0.9-1.8-0.3-5.1-0.5-1.4-9.6-22.7",11.6549063928504,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-SEC-VC-BO-DD-BO-VC-BO-VC","95290-954574-951003-95007-95150-956173-951837-95537-955144-951272"
"67","2001-12-31","2003-01-01",0.811056751345704,0.718892230992291,"0.5-1.4-2-2.5-0.5-1.4-0.2-5.4-0-27.7",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-MEZZ-VC-BO-MEZZ-NatRes-DD-VC-VC","951360-951473-952091-95444-951676-951443-95133-951632-951972-951596"
"68","1997-12-31","1999-01-01",1.07487264728408,1.0811992797483,"0.2-1.3-3.2-1.1-0.4-0.8-0.4-1.5-0.6-3.4",7.32605434507039,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-FOF-BO-VC-BO-BO","95151-95466-952013-95501-951469-951999-951985-95537-95657-951837"
"69","1998-12-31","2000-01-01",1.08136967789727,1.01647534734377,"0.2-1-0.9-1.1-0-0.4-4.3-2.8-0.9-3.2",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-NatRes-VC-BO-NatRes-DD-FOF-VC-VC","95462-951472-951472-951560-950863-95600-953786-95413-957293-95537"
"70","2012-12-31","2014-01-01",1.04380165070456,1.09109852098936,"0.3-2.1-0.8-2.7-0.4-0.8-0.1-1.4-1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-FOF-RE-FOF-VC-VC","9518639-9537127-9535464-9512734-955532-9512099-956965-955495-951015-952794"
"71","2008-06-30","2009-07-01",0.716969072577385,0.80034899069639,"1.2-1.7-1.1-1.4-0.3-0.9-0.3-6.4-0.8-1.1",5.83279007007552,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-SEC-MEZZ-MEZZ-VC-VC","9510183-957080-957981-953494-954201-951038-95069-951140-951086-95194"
"72","1996-09-30","1997-10-01",1.16087933325182,1.17696739169689,"0.3-0.7-1.5-1.3-0.3-2-0.2-1.4-1.3-0.8",6.55701507056322,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-MEZZ-VC-BO-VC-BO-BO-VC-BO","951804-951003-951442-9396-951658-951272-95693-94998-951578-951973"
"73","2010-03-31","2011-04-01",1.04268895295962,1.15684017168578,"0.4-2.2-1.1-4-0.3-1.3-0.2-3-0.5-0.9",8.15924759927605,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-Infrastructure-VC-BO-FOF-RE-SEC-VC-VC","9514465-9511214-959486-9510163-955000-957384-951060-95422-95084-952790"
"74","2014-03-31","2015-04-01",1.12836086413528,1.14158245875732,"0.5-2.1-0.8-2.3-0.3-0.9-0.2-1.5-0.8-3.3",7.23243955985131,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-RE-RE-FOF-VC-BO","9516887-9537250-9519017-9515559-9518854-958464-9510760-958786-954344-953173"
"75","2012-03-31","2013-04-01",NA,NA,"NA-0.9-1.4-2.3-0.4-0.7-0.1-0-0.8-3.9",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-FOF-FOF-RE-VC-VC","9522722-9533950-9513736-958658-956949-959784-956035-954020-94975-952803"
"76","2000-09-30","2001-10-01",2.21246359284989,1.513774644886,"2-3.5-0.9-3.8-0.3-0.6-0.1-3.3-1-4.6",10.1236340244989,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-NatRes-NatRes-SEC-VC-VC","95692-952091-956900-951169-951702-95133-95600-951003-951787-951895"
"77","2011-03-31","2012-03-31",1.03269364636646,1.04437587158282,"0.6-3.4-0.8-4.7-0.2-0.9-0.2-4-2.6-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-NatRes-VC-BO-FOF-raus-MEZZ-VC-DD","9518854-9518882-9517882-9509898-957898-959784-954780-952974-954556-951243"
"78","2008-03-31","2009-04-01",0.749017010551426,0.887049278580565,"4.6-1.3-0.8-2-0.2-13-0.3-5.6-0.7-2.4",11.037981653092,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-raus-SEC-VC-BO-RE-DD-MEZZ-VC-VC","957992-957552-954246-953866-952961-953459-952022-951140-951497-951399"
"79","2013-06-30","2014-07-01",1.13179979204991,1.22518971375068,"3.9-1.9-1.6-2.5-0.2-0.6-0.1-7.3-0.5-6",12.2847544275644,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-RE-DD-raus-VC-DD","9536253-9519026-9551138-9509849-9510571-9510873-9519434-953477-955791-95089"
"80","2009-03-31","2010-04-01",0.988729054891067,0.975591860020627,"1.1-2.1-0.9-1.8-0.2-0.8-0.2-2.9-0.6-4.9",8.13718564715106,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-raus-RE-VC-BO-FOF-RE-MEZZ-VC-VC","9515002-9509953-956370-955470-954903-953567-953514-954193-952793-95170"
"81","2009-09-30","2010-10-01",0.908205819368278,1.05894787101426,"0.3-4.9-1.8-2.9-0.1-0.7-0.5-4.4-1-0.8",9.50286072106821,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-Infrastructure-VC-BO-Infrastructure-raus-RE-VC-VC","9513559-957338-959486-9510675-952781-956739-95094-95042-951142-951763"
"82","1995-09-30","1996-09-30",1.02934591301875,1.03343486457942,"0.9-3.7-0.6-1.7-0.4-0.8-0.3-3.2-0.6-1.5",6.8779958393303,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-SEC-VC-VC-BO-BO-BO-BO-BO","951029-951443-951003-951208-951272-951973-951434-951434-955609-951434"
"83","1996-12-31","1998-01-01",1.28157740025398,1.46494954940272,"0.3-2-0.8-2.1-0.2-2.6-0.4-7.8-0.7-0.8",8.97738319921365,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-DD-VC-BO-VC-BO-MEZZ-BO-BO","951804-95133-956897-951336-95102-951895-951434-95310-951973-951973"
"84","2010-06-30","2011-07-01",1.49501867345145,1.39357883109091,"0.2-3.1-1.5-3.5-0.7-1-0.3-1.6-1.2-2.9",7.67675177182552,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-SEC-VC-BO-RE-SEC-FOF-VC-VC","9516315-9510589-958205-956421-957495-9511870-951038-953453-953725-951591"
"85","2005-09-30","2006-10-01",1.12728699648675,1.20564411184855,"0.5-4.2-1.1-2.8-0.2-0.8-1.1-12.2-3.3-76.2",13.2097728292916,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-SEC-VC-BO-FOF-DD-DD-VC-VC","951019-9510944-951361-950895-950960-951300-951992-951992-951508-951194"
"86","2000-03-31","2001-04-01",1.39915724696845,0.754982986601817,"0.4-1.1-1.1-1.6-0.1-0.5-0.1-1-0-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-MEZZ-VC-BO-NatRes-RE-RE-VC-VC","951839-95387-951623-951172-951804-951472-954574-951920-95501-951408"
